Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
US-2017-105935,26/01/2017,31/01/2017,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,Cassandra Brandow,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,Not,62.72,4,0,24.46
CA-2015-108665,07/06/2015,07/10/2015,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,Not,13.96,2,0,6.7
US-2014-150119,23/04/2014,27/04/2014,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,Not,22.34,4,0.2,7.82
CA-2017-166695,20/05/2017,24/05/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,Anna Andreadi,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,Not,6.98,1,0,3.35
CA-2016-101791,27/05/2016,31/05/2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,Not,5.58,2,0.6,-1.68
CA-2014-151946,06/04/2014,06/09/2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,Not,13.96,2,0,6.7
CA-2015-168809,25/08/2015,25/08/2015,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,Not,7.88,5,0.6,-3.94
CA-2015-114811,11/08/2015,11/08/2015,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,Chuck Magee,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,Not,11.82,3,0,4.73
CA-2017-108910,24/09/2017,29/09/2017,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Newark,Ohio,43055,East,Chuck Magee,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Not,103.06,3,0.2,24.48
CA-2015-144806,12/06/2015,12/11/2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Anna Andreadi,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Not,206.11,6,0.2,48.95
CA-2015-140144,20/06/2015,25/06/2015,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Not,257.64,6,0,100.48
CA-2015-120810,23/07/2015,27/07/2015,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Not,128.82,3,0,50.24
CA-2017-135937,20/02/2017,27/02/2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,Anna Andreadi,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Not,68.7,2,0.2,16.32
CA-2016-158155,05/02/2016,05/06/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Not,214.7,5,0,83.73
CA-2014-114195,11/01/2014,11/03/2014,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East,Chuck Magee,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Not,68.7,2,0.2,16.32
US-2015-130519,15/09/2015,15/09/2015,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,Cassandra Brandow,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,Not,15.71,4,0.2,2.55
CA-2015-141768,25/05/2015,27/05/2015,Second Class,NP-18685,Nora Pelletier,Home Office,United States,San Francisco,California,94109,West,Anna Andreadi,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,Not,14.73,3,0,4.86
CA-2017-148068,18/09/2017,25/09/2017,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,Not,9.82,2,0,3.24
CA-2014-167927,20/01/2014,26/01/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,Kelly Williams,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,Not,14.73,3,0,4.86
CA-2014-143210,12/01/2014,12/03/2014,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,Chuck Magee,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,Not,9.82,2,0,3.24
CA-2016-141887,01/11/2016,01/11/2016,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,Not,54.99,14,0.2,8.94
CA-2014-100706,16/12/2014,18/12/2014,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,Not,29.46,6,0,9.72
US-2016-129469,23/09/2016,27/09/2016,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,Chuck Magee,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Not,532.7,6,0.2,-26.64
CA-2015-107937,05/03/2015,05/08/2015,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Chula Vista,California,91911,West,Anna Andreadi,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Not,665.88,6,0,106.54
CA-2017-107629,14/12/2017,14/12/2017,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,Kelly Williams,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Not,266.35,6,0.6,-292.99
CA-2016-107146,17/06/2016,19/06/2016,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West,Anna Andreadi,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Not,266.35,3,0.2,-13.32
CA-2014-168368,02/11/2014,02/11/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,Kelly Williams,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Not,332.94,3,0,53.27
CA-2015-156377,31/12/2015,01/05/2016,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,Kelly Williams,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,14.76,5,0.6,-11.44
CA-2016-114951,26/06/2016,26/06/2016,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,22.14,3,0,6.42
CA-2014-145387,31/10/2014,31/10/2014,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,Chuck Magee,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,14.76,2,0,4.28
US-2017-162558,10/02/2017,10/05/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,Cassandra Brandow,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,11.81,2,0.2,1.33
CA-2015-112214,08/05/2015,08/11/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,14.76,5,0.6,-11.44
CA-2015-112305,20/11/2015,25/11/2015,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,22.14,3,0,6.42
US-2016-116442,15/12/2016,22/12/2016,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,14.76,2,0,4.28
US-2016-147711,09/03/2016,09/08/2016,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,Chuck Magee,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,14.76,2,0,4.28
US-2017-135503,12/10/2017,15/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South,Cassandra Brandow,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,14.76,2,0,4.28
CA-2017-111591,21/03/2017,25/03/2017,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,22.14,3,0,6.42
CA-2017-124191,06/12/2017,06/12/2017,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,8.86,3,0.6,-6.86
CA-2015-122973,18/07/2015,20/07/2015,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,New York City,New York,10024,East,Chuck Magee,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,7.38,1,0,2.14
CA-2014-119375,17/11/2014,22/11/2014,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,Chuck Magee,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,Not,124.41,3,0,14.93
US-2015-129007,13/09/2015,15/09/2015,First Class,KD-16615,Ken Dana,Corporate,United States,Anaheim,California,92804,West,Anna Andreadi,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,Not,207.35,5,0,24.88
CA-2015-129896,15/06/2015,20/06/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,Anna Andreadi,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Not,40.26,4,0.2,11.07
US-2016-148901,14/05/2016,19/05/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Not,30.19,3,0.2,8.3
CA-2017-151008,09/07/2017,09/08/2017,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,Anna Andreadi,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Not,25.16,2,0,10.57
US-2014-165589,18/02/2014,18/02/2014,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central,Kelly Williams,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Not,25.16,5,0.6,-11.32
CA-2017-138870,19/06/2017,23/06/2017,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Not,50.32,4,0,21.13
CA-2017-137428,16/12/2017,21/12/2017,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,Anna Andreadi,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Yes,18.96,2,0,7.58
CA-2015-161718,12/04/2015,12/10/2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,Chuck Magee,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Not,28.44,3,0,11.38
CA-2016-126543,01/09/2016,01/09/2016,Second Class,MF-17665,Maureen Fritzler,Corporate,United States,Toledo,Ohio,43615,East,Chuck Magee,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Not,15.17,2,0.2,3.79
CA-2017-124205,15/09/2017,19/09/2017,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,Chuck Magee,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Not,47.4,5,0,18.96
CA-2017-136651,23/04/2017,25/04/2017,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,Anna Andreadi,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Yes,66.36,7,0,26.54
US-2015-115238,30/04/2015,30/04/2015,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Not,9.48,1,0,3.79
US-2016-111563,11/04/2016,11/08/2016,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Not,11.38,3,0.6,-5.69
CA-2016-119641,22/09/2016,26/09/2016,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Green Bay,Wisconsin,54302,Central,Kelly Williams,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Not,18.96,2,0,7.58
CA-2016-122392,22/07/2016,27/07/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,18103,East,Chuck Magee,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",Not,11.65,2,0.2,3.35
CA-2014-124688,27/08/2014,29/08/2014,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,Cassandra Brandow,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",Yes,29.12,4,0,12.52
CA-2014-102869,09/09/2014,14/09/2014,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",Not,17.47,3,0.2,5.02
CA-2017-117863,18/05/2017,23/05/2017,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,10024,East,Chuck Magee,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",Not,14.56,2,0,6.26
CA-2015-104346,12/11/2015,16/12/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,Anna Andreadi,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",Not,52.42,9,0.2,15.07
CA-2017-100615,20/04/2017,24/04/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",Not,14.56,5,0.6,-6.19
CA-2014-138100,15/09/2014,20/09/2014,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",Not,14.56,2,0,6.26
US-2014-143231,31/12/2014,01/03/2015,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,Chuck Magee,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,Not,63.2,5,0,23.38
CA-2017-136364,13/07/2017,17/07/2017,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,Not,91.01,9,0.2,19.34
CA-2017-146626,29/12/2017,01/05/2018,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Anaheim,California,92804,West,Anna Andreadi,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,Not,101.12,8,0,37.41
US-2016-147340,24/09/2016,24/09/2016,Same Day,EB-13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,Not,63.2,5,0,23.38
US-2014-131870,09/09/2014,09/11/2014,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,Chuck Magee,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,Not,60.67,6,0.2,12.89
CA-2017-149720,06/04/2017,06/07/2017,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,75034,Central,Kelly Williams,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,Not,30.34,6,0.6,-17.44
CA-2016-157749,06/04/2016,06/09/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,Not,4.04,3,0.6,-2.83
US-2015-159982,28/11/2015,28/11/2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,Kelly Williams,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,Not,12.13,9,0.6,-8.49
CA-2014-127558,15/11/2014,18/11/2014,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,Anna Andreadi,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,Not,10.11,3,0,3.24
CA-2015-127824,18/10/2015,22/10/2015,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,Not,10.11,3,0,3.24
CA-2015-130974,27/11/2015,29/11/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,Chuck Magee,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Not,38.97,3,0,4.68
CA-2017-118003,12/04/2017,12/10/2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501,East,Chuck Magee,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Not,12.99,1,0,1.56
CA-2015-111339,29/05/2015,31/05/2015,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Not,41.57,4,0.2,-4.16
US-2017-163790,11/02/2017,11/04/2017,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526,West,Anna Andreadi,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,Not,25.02,3,0,10.51
CA-2014-103989,19/03/2014,21/03/2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,Cassandra Brandow,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,Not,20.02,3,0.2,5.5
US-2014-130379,25/05/2014,29/05/2014,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",Not,29.32,2,0.6,-24.19
CA-2014-124079,13/12/2014,17/12/2014,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,Anna Andreadi,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",Not,87.96,3,0.2,7.7
US-2017-126179,07/03/2017,07/07/2017,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907,South,Cassandra Brandow,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Not,23.99,1,0,5.52
CA-2017-168193,03/06/2017,03/11/2017,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Yes,71.97,3,0,16.55
US-2014-138247,24/12/2014,29/12/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Not,23.99,1,0,5.52
